,i,j,w
7146,169,69,30.6708908379078
7147,169,70,1.51672914624214
7148,169,71,0.405327826738358
7149,169,72,1.49102553725243
7150,169,73,4.44263544678688
7151,169,76,18.325384169817
7152,169,79,1.07122659683228
7153,169,82,1.49068164825439
7154,169,86,0.624220848083496
7155,169,88,4.25604301691055
7156,169,89,9.07446077466011
7157,169,90,27.0819587111473
7158,169,91,57.4030349552631
7159,169,95,7.28582149744034
7160,169,96,0.55983430147171
7161,169,97,1.32603681087494
7162,169,101,12.1540843844414
7163,169,103,0.711832463741302
7164,169,106,2.01452958583832
7165,169,107,0.837570369243622
7166,169,110,0.447172462940216
7167,169,113,0.669301807880402
7168,169,114,15.5033645033836
7169,169,115,37.5209077000618
7170,169,116,10.8946794569492
7171,169,117,3.83415162563324
7172,169,118,3.87581554055214
7173,169,119,21.0186821222305
7174,169,120,5.34335187077522
7175,169,121,80.3377802371979
7176,169,122,1.03599512577057
7177,169,123,7.04716384410858
7178,169,124,1.24012622237206
7179,169,125,0.491945862770081
7180,169,126,1.09169769287109
7181,169,127,3.52212154865265
7182,169,128,1.11123764514923
7183,169,129,118.24413394928
7184,169,130,8.95311903953552
7185,169,131,129.270632922649
7186,169,132,12.7904003560543
7187,169,133,6.28900322318077
7188,169,134,2.18876051902771
7189,169,135,2.93728882074356
7190,169,136,5.3556666970253
7191,169,137,8.6609103679657
7192,169,138,9.50312477350235
7193,169,139,10.190332710743
7194,169,140,13.9583546519279
7195,169,141,6.41079595685005
7196,169,142,85.0412993729115
7197,169,143,5.91316422820091
7198,169,144,696.649687767029
7199,169,145,6.42590916156769
7200,169,146,0.886554509401321
7201,169,147,715.045776158571
7202,169,148,12.9228275120258
7203,169,150,3.16778135299683
7204,169,151,527.603509008884
7205,169,152,25.1562938392162
7206,169,153,46.2532117366791
7207,169,154,15.5787746906281
7208,169,155,0.362751007080078
7209,169,156,251.924921274185
7210,169,157,1.4232639670372
7211,169,161,1.3341212272644
7212,169,162,0.472095102071762
7213,169,163,8.56826663017273
7214,169,165,1.63738206028938
7215,169,166,16.8327097892761
7216,169,167,11.4398784935474
7217,169,168,236.438984036446
7218,170,13,4.05340281128883
7219,170,16,0.770970940589905
7220,170,17,0.755378603935242
7221,170,19,3.17853513360023
7222,170,22,0.46315997838974
7223,170,28,1.30144083499908
7224,170,29,0.426806420087814
7225,170,33,0.381300687789917
7226,170,38,0.96120673418045
7227,170,39,4.2773502767086
7228,170,41,0.384919822216034
7229,170,43,0.988262832164764
7230,170,44,1.11199334263802
7231,170,45,17.8463781774044
7232,170,46,10.8773725926876
7233,170,48,11.3490656018257
7234,170,50,2.64923676848412
7235,170,61,5.07596468925476
7236,170,62,5.79960688948631
7237,170,63,4.4109795987606
7238,170,64,0.924471259117126
7239,170,65,3.22233515977859
7240,170,66,1.89788597822189
7241,170,68,0.990346103906631
7242,170,69,13.8821879029274
7243,170,70,1.72103440761566
7244,170,71,0.871972888708115
7245,170,73,4.43366074562073
7246,170,76,6.96168455481529
7247,170,77,0.648997962474823
7248,170,81,0.775414973497391
7249,170,82,2.86204135417938
7250,170,88,5.45509657263756
7251,170,89,11.7846350669861
7252,170,90,21.0969233810902
7253,170,91,35.9263748824596
7254,170,93,0.399231910705566
7255,170,95,3.27378422021866
7256,170,97,1.03652140498161
7257,170,99,0.666866958141327
7258,170,101,2.99595490098
7259,170,103,0.626421749591827
7260,170,105,0.36324542760849
7261,170,110,1.0529717206955
7262,170,114,2.74552601575851
7263,170,115,2.86438471078873
7264,170,117,0.966577380895615
7265,170,118,1.13473117351532
7266,170,119,5.66937744617462
7267,170,120,3.13149759173393
7268,170,121,5.83608171343803
7269,170,123,4.916678160429
7270,170,125,0.367607980966568
7271,170,126,2.43536353111267
7272,170,127,5.53506529331207
7273,170,128,4.69625568389893
7274,170,129,4.30890780687332
7275,170,130,3.96492794156075
7276,170,131,20.1876149475574
7277,170,132,10.4778064787388
7278,170,133,16.3480717092752
7279,170,134,1.29731029272079
7280,170,136,4.87025168538094
7281,170,137,2.5414799451828
7282,170,138,1.65479391813278
7283,170,139,1.08194199204445
7284,170,140,3.08057081699371
7285,170,141,2.99800637364388
7286,170,142,34.5166825354099
7287,170,143,7.28201976418495
7288,170,144,617.650918364525
7289,170,145,2.25058576464653
7290,170,146,0.849765002727509
7291,170,147,21.2657523453236
7292,170,150,0.849066436290741
7293,170,151,18.165019184351
7294,170,152,14.250493735075
7295,170,153,829.52888739109
7296,170,154,72.2608160376549
7297,170,156,3.85755038261414
7298,170,157,1.48516035079956
7299,170,159,1.20418345928192
7300,170,161,1.48450720310211
7301,170,162,0.798053979873657
7302,170,163,6.5260993540287
7303,170,165,0.630309224128723
7304,170,166,16.6419481039047
7305,170,167,1.73624369502068
7306,170,168,15.7189981937408
7307,170,169,1219.33540391922
7308,171,0,8.98949801921844
7309,171,13,38.7572563588619
7310,171,18,5.86407566070557
7311,171,19,6.57986629009247
7312,171,24,0.649483382701874
7313,171,28,0.869064629077911
7314,171,39,3.82955169677734
7315,171,42,0.775903403759003
7316,171,43,13.9772961437702
7317,171,44,5.56643459200859
7318,171,45,53.4269201159477
7319,171,46,113.924007356167
7320,171,48,6.84314504265785
7321,171,50,24.0550501346588
7322,171,52,4.98865222930908
7323,171,61,4.71274274587631
7324,171,62,0.932120800018311
7325,171,63,0.381127506494522
7326,171,65,6.42981785535812
7327,171,66,139.996255666018
7328,171,69,9.25552436709404
7329,171,71,0.745537906885147
7330,171,73,2.93996971845627
7331,171,74,3.46331417560577
7332,171,76,12.8422597646713
7333,171,79,1.21600970625877
7334,171,80,16.9197589457035
7335,171,81,5.90493452548981
7336,171,85,0.364016771316528
7337,171,88,0.465921878814697
7338,171,89,2.32286179065704
7339,171,90,36.4929295480251
7340,171,91,59.3573852479458
7341,171,94,1.08121681213379
7342,171,95,0.810160040855408
7343,171,97,1.7904594540596
7344,171,101,152.766865670681
7345,171,109,5.80865901708603
7346,171,110,0.447235643863678
7347,171,111,1.46334362030029
7348,171,112,3.50931870937347
7349,171,116,75.9870007038116
7350,171,121,1.30931377410889
7351,171,122,2.92934495210648
7352,171,123,10.1467673182487
7353,171,128,0.94595193862915
7354,171,129,3.13613224029541
7355,171,131,2.1968144774437
7356,171,134,0.696485340595245
7357,171,136,0.976029455661774
7358,171,140,8.40744775533676
7359,171,142,3.40535265207291
7360,171,144,6.76915943622589
7361,171,147,11.2665340006351
7362,171,148,82.0972490310669
7363,171,149,3.42235004901886
7364,171,150,21.2590246498585
7365,171,151,135.632214426994
7366,171,157,26.1683187782764
7367,171,160,72.4884879291058
7368,171,162,0.919596612453461
7369,171,164,6.59762033820152
7370,171,166,0.956111490726471
7371,171,168,6.36479404568672
7372,171,169,16.5051611661911
7373,171,170,2.01212060451508
7374,172,0,3.69836646318436
7375,172,3,1.17070642113686
7376,172,4,3.79298949241638
7377,172,6,2.52325960993767
7378,172,7,1.17010192573071
7379,172,10,9.19969493150711
7380,172,11,1.35645604133606
7381,172,12,7.42349863052368
7382,172,17,2.1651759147644
7383,172,18,0.387072384357452
7384,172,19,6.48750421404839
7385,172,20,0.563418686389923
7386,172,21,0.762903690338135
7387,172,22,1.97641645371914
7388,172,25,0.343286097049713
7389,172,28,1.64227467775345
7390,172,32,2.51045083999634
7391,172,33,3.71304129064083
7392,172,34,4.00493344664574
7393,172,37,1.88151466846466
7394,172,38,7.3862117677927
7395,172,39,1.56810995936394
7396,172,40,0.383497893810272
7397,172,41,0.653005182743073
7398,172,46,1.93775323033333
7399,172,47,0.343292355537415
7400,172,58,0.649551242589951
7401,172,60,2.67373153567314
7402,172,68,3.17210465669632
7403,172,71,0.372622698545456
7404,172,72,9.99440956115723
7405,172,73,13.4235535562038
7406,172,75,1.41154828667641
7407,172,76,0.663302958011627
7408,172,77,2.06549459695816
7409,172,79,3.3982897400856
7410,172,84,0.588714092969894
7411,172,85,1.73993241786957
7412,172,86,0.498822271823883
7413,172,90,0.324020892381668
7414,172,96,0.349433273077011
7415,172,97,3.40813970565796
7416,172,98,0.316549479961395
7417,172,99,0.316872090101242
7418,172,101,36.4989547431469
7419,172,102,147.211017161608
7420,172,103,23.8408418297768
7421,172,104,42.6147755980492
7422,172,105,88.8810425698757
7423,172,106,44.5844251513481
7424,172,107,38.4103480875492
7425,172,108,34.7851653695107
7426,172,109,6.14037561416626
7427,172,110,52.1377681642771
7428,172,111,8.53207814693451
7429,172,112,6.93996229767799
7430,172,113,29.7269884943962
7431,172,114,4.69792079925537
7432,172,115,3.21106505393982
7433,172,117,3.6052488386631
7434,172,118,2.0677125453949
7435,172,120,5.96773877739906
7436,172,121,0.360346555709839
7437,172,122,0.523561477661133
7438,172,125,7.59075254201889
7439,172,126,32.7059369981289
7440,172,128,6.3223971426487
7441,172,129,0.509302914142609
7442,172,130,0.283153355121613
7443,172,131,4.64846730232239
7444,172,132,363.641354605556
7445,172,133,165.150602161884
7446,172,134,53.9679442197084
7447,172,135,6.92420020699501
7448,172,136,4.04099056124687
7449,172,137,28.780225276947
7450,172,138,0.952614545822144
7451,172,139,3.67786690592766
7452,172,140,3.58188873529434
7453,172,141,8.10376571118832
7454,172,142,3.12778902053833
7455,172,143,20.2234197854996
7456,172,144,3.27495092153549
7457,172,145,11.1521635949612
7458,172,146,11.6984059810638
7459,172,147,0.304006278514862
7460,172,151,14.9066689014435
7461,172,152,17.8677954077721
7462,172,153,2.94939741492271
7463,172,154,1.71361222863197
7464,172,155,8.89644366502762
7465,172,156,3.66873773932457
7466,172,158,15.101325750351
7467,172,159,43.732008844614
7468,172,160,2.1022657752037
7469,172,161,2.01899293065071
7470,172,162,84.5396018028259
7471,172,163,1344.04978999496
7472,172,164,11.5256513655186
7473,172,165,79.2398648411036
7474,172,166,32.6618373095989
7475,172,167,2.11223238706589
7476,172,168,4.13521492481232
7477,172,169,4.86054885387421
7478,172,170,15.2892724573612
7479,173,0,0.836817741394043
7480,173,1,2.31017535924911
7481,173,2,0.582745850086212
7482,173,3,1.92888706922531
7483,173,6,1.96607154607773
7484,173,7,1.04623341560364
7485,173,10,2.99556696414948
7486,173,12,0.332588791847229
7487,173,13,1.07257449626923
7488,173,15,0.349622964859009
7489,173,18,0.297347038984299
7490,173,19,4.49375393986702
7491,173,21,0.593602120876312
7492,173,22,0.675616443157196
7493,173,23,0.689954787492752
7494,173,28,2.90481355786324
7495,173,32,1.63867926597595
7496,173,33,0.572312474250793
7497,173,34,1.40246227383614
7498,173,37,0.279291838407516
7499,173,38,5.42881998419762
7500,173,39,1.26890614628792
7501,173,40,0.781658917665482
7502,173,44,0.686094582080841
7503,173,46,3.01311627030373
7504,173,47,0.695482194423676
7505,173,53,0.357170701026917
7506,173,60,0.375949144363403
7507,173,61,0.791274785995483
7508,173,68,0.702802866697311
7509,173,72,3.91123560070992
7510,173,73,5.04966546595097
7511,173,75,0.370257347822189
7512,173,76,0.569642066955566
7513,173,77,1.23383748531342
7514,173,79,1.27569881081581
7515,173,84,0.252819448709488
7516,173,88,0.440745055675507
7517,173,89,0.399341642856598
7518,173,90,0.435237377882004
7519,173,91,1.96460449695587
7520,173,97,0.738567143678665
7521,173,99,0.381080120801926
7522,173,101,8.55547529459
7523,173,102,8.54206961393356
7524,173,103,6.59125086665154
7525,173,104,6.675362855196
7526,173,105,7.9432464838028
7527,173,106,4.0720152258873
7528,173,107,3.29719740152359
7529,173,108,2.54514169692993
7530,173,109,0.779781818389893
7531,173,110,2.27677062153816
7532,173,111,1.0772460103035
7533,173,112,1.44655418395996
7534,173,113,6.20932421088219
7535,173,114,4.71627366542816
7536,173,115,0.872873306274414
7537,173,116,1.27559971809387
7538,173,117,2.27123522758484
7539,173,118,0.488638818264008
7540,173,120,2.77130523324013
7541,173,121,0.877723336219788
7542,173,125,0.363525092601776
7543,173,126,7.38323068618774
7544,173,127,2.57141125202179
7545,173,129,2.45416212081909
7546,173,130,0.601989030838013
7547,173,131,6.05329197645187
7548,173,132,365.686827376485
7549,173,133,588.306329131126
7550,173,134,11.8188970088959
7551,173,135,1.66127425432205
7552,173,136,1.81064939498901
7553,173,137,8.83688920736313
7554,173,138,4.85686674714088
7555,173,139,1.41787892580032
7556,173,140,1.18357783555984
7557,173,141,1.84899646043777
7558,173,142,2.86126756668091
7559,173,144,5.42987763881683
7560,173,145,1.00954437255859
7561,173,146,2.88836079835892
7562,173,147,1.96625685691833
7563,173,151,26.0967288017273
7564,173,152,12.7781313359737
7565,173,153,2.14139127731323
7566,173,154,0.563603758811951
7567,173,155,0.438611000776291
7568,173,156,1.85536873340607
7569,173,159,0.619823649525642
7570,173,160,0.396652162075043
7571,173,161,0.782167792320251
7572,173,162,1.84014818072319
7573,173,163,203.39157757163
7574,173,164,1.18669760227203
7575,173,165,68.3613367676735
7576,173,166,20.1668785512447
7577,173,167,2.38527828454971
7578,173,168,5.3503406047821
7579,173,169,18.9632644057274
7580,173,170,32.1839841008186
7581,173,172,1245.53015163541
7582,174,0,0.984055370092392
7583,174,1,1.00690302252769
7584,174,3,0.544243514537811
7585,174,4,0.997520476579666
7586,174,6,0.339828759431839
7587,174,7,3.46365970373154
7588,174,10,8.50635695457458
7589,174,12,3.14712178707123
7590,174,13,2.23289036750793
7591,174,14,0.419751852750778
7592,174,16,0.396629273891449
7593,174,17,1.11252480745316
7594,174,19,4.09395346045494
7595,174,21,0.70044931769371
7596,174,22,4.13111367821693
7597,174,25,3.51120474934578
7598,174,28,2.10044449567795
7599,174,32,3.07048332691193
7600,174,33,20.8565513193607
7601,174,34,22.1725490093231
7602,174,35,0.501325786113739
7603,174,37,4.31887310743332
7604,174,38,25.484555721283
7605,174,40,1.48670786619186
7606,174,41,1.79684603214264
7607,174,43,1.73393985629082
7608,174,44,0.579906702041626
7609,174,45,0.262079358100891
7610,174,46,12.3280073702335
7611,174,47,4.75425896048546
7612,174,48,0.805820256471634
7613,174,50,3.34328186511993
7614,174,56,0.741064548492432
7615,174,58,4.18183121085167
7616,174,60,2.6634329855442
7617,174,61,3.19380253553391
7618,174,65,0.439516246318817
7619,174,67,0.368558406829834
7620,174,68,12.9000314772129
7621,174,69,0.272254198789597
7622,174,72,22.0819027125835
7623,174,73,36.3873755782843
7624,174,74,3.04116660356522
7625,174,75,15.0519096851349
7626,174,76,0.578143835067749
7627,174,77,4.97987094521523
7628,174,79,24.5447608232498
7629,174,81,0.585540235042572
7630,174,83,2.7958348095417
7631,174,84,2.23947781324387
7632,174,85,5.54402168095112
7633,174,86,1.61407256126404
7634,174,87,1.40352553129196
7635,174,88,1.32413125038147
7636,174,89,1.8781915307045
7637,174,90,0.640415608882904
7638,174,91,2.45373564958572
7639,174,92,0.390101939439774
7640,174,95,0.398018836975098
7641,174,96,0.806030750274658
7642,174,97,0.822149038314819
7643,174,98,3.23195737600327
7644,174,99,1.15520325303078
7645,174,101,8.42526057362556
7646,174,103,0.666795969009399
7647,174,107,0.594181895256042
7648,174,108,1.44681680202484
7649,174,111,4.88413965702057
7650,174,112,2.61383885145187
7651,174,114,35.8337114453316
7652,174,115,40.4321564435959
7653,174,116,1.86196282505989
7654,174,117,4.94208228588104
7655,174,118,13.0886598527431
7656,174,119,5.1223953962326
7657,174,120,71.263453155756
7658,174,121,13.9971655011177
7659,174,123,0.632062196731567
7660,174,125,1.28758946061134
7661,174,126,2.95514523983002
7662,174,127,2.6342146396637
7663,174,129,20.4923318326473
7664,174,130,6.04637157917023
7665,174,131,54.5902417302132
7666,174,132,21.8575383424759
7667,174,133,62.4550227224827
7668,174,134,5.47248899936676
7669,174,135,14.3827170133591
7670,174,136,149.811586171389
7671,174,137,279.538496792316
7672,174,138,26.3129524588585
7673,174,139,113.264495104551
7674,174,140,12.9582959115505
7675,174,141,23.2499106526375
7676,174,142,8.29019689559937
7677,174,143,18.3327453136444
7678,174,144,29.3573019504547
7679,174,145,3.56687241792679
7680,174,146,2.8722976744175
7681,174,147,8.68863844871521
7682,174,148,3.2550850212574
7683,174,151,36.7441513538361
7684,174,152,21.1855396926403
7685,174,153,0.404627293348312
7686,174,154,3.23342180252075
7687,174,156,3.32328382134438
7688,174,163,8.0188772380352
7689,174,164,0.970133423805237
7690,174,165,4.65836137533188
7691,174,166,467.896810263395
7692,174,167,68.9839906990528
7693,174,168,22.0329872965813
7694,174,169,32.7213394343853
7695,174,170,23.3839783668518
7696,174,171,0.809397995471954
7697,174,172,23.6614265739918
7698,174,173,39.4231132864952
7699,175,10,1.24606385827065
7700,175,13,1.85238170623779
7701,175,14,1.09759080410004
7702,175,15,1.00296545028687
7703,175,16,0.629175245761871
7704,175,17,4.35597747564316
7705,175,18,0.33507364988327
7706,175,19,13.0941398441792
7707,175,22,0.896901994943619
7708,175,25,2.56928157806396
7709,175,28,4.11660104990005
7710,175,32,1.33552098274231
7711,175,33,1.07288381457329
7712,175,34,5.15896525979042
7713,175,35,2.15636974573135
7714,175,36,0.57408344745636
7715,175,37,6.45092925429344
7716,175,38,16.7030866295099
7717,175,39,2.55475622415543
7718,175,40,1.16577675938606
7719,175,41,0.461405754089355
7720,175,42,0.489039540290833
7721,175,44,5.21789512038231
7722,175,45,0.684758543968201
7723,175,46,10.1190945804119
7724,175,47,2.72589421272278
7725,175,48,1.60982424020767
7726,175,53,0.371006965637207
7727,175,58,0.812270998954773
7728,175,59,1.5958214700222
7729,175,60,1.11362844705582
7730,175,61,1.11869633197784
7731,175,63,1.14650303125381
7732,175,65,2.31896960735321
7733,175,66,1.16203844547272
7734,175,68,3.2293544113636
7735,175,69,1.29443144798279
7736,175,72,2.10371825098991
7737,175,73,13.3451206386089
7738,175,74,2.21976409852505
7739,175,75,3.96391689777374
7740,175,76,1.45484173297882
7741,175,77,0.503291010856628
7742,175,78,0.730662405490875
7743,175,79,5.5108804255724
7744,175,84,0.419642120599747
7745,175,86,0.360764920711517
7746,175,89,2.5366033911705
7747,175,90,1.22774624824524
7748,175,91,5.34965312480927
7749,175,94,0.982772588729858
7750,175,95,0.41475835442543
7751,175,97,1.298244535923
7752,175,98,0.907446473836899
7753,175,101,2.39167553186417
7754,175,103,0.641845107078552
7755,175,105,1.00402319431305
7756,175,109,1.20620143413544
7757,175,114,41.6489326655865
7758,175,115,22.9758269488811
7759,175,116,1.2670738697052
7760,175,117,1.2137485742569
7761,175,118,27.1908275783062
7762,175,119,4.54882562160492
7763,175,120,43.8256676793098
7764,175,121,4.67108401656151
7765,175,122,4.4152814745903
7766,175,123,1.7703150510788
7767,175,124,1.21107351779938
7768,175,125,0.86046576499939
7769,175,126,8.5000895857811
7770,175,127,12.5627168416977
7771,175,128,3.3600447177887
7772,175,129,29.9104139506817
7773,175,130,11.5640413165092
7774,175,131,94.6313374638557
7775,175,132,2.53596168756485
7776,175,133,3.56136310100555
7777,175,134,2.26148319244385
7778,175,135,0.427643477916718
7779,175,136,278.189497470856
7780,175,137,104.348327428102
7781,175,138,51.5621680915356
7782,175,139,235.404960095882
7783,175,140,2.48068314790726
7784,175,141,71.1663183271885
7785,175,142,11.9480238556862
7786,175,143,55.2812240421772
7787,175,144,19.3516965210438
7788,175,145,4.51589113473892
7789,175,146,3.15517425537109
7790,175,147,32.7136454284191
7791,175,150,1.27096498012543
7792,175,151,57.7079121768475
7793,175,152,148.244717121124
7794,175,153,6.68794366717339
7795,175,154,4.13399177789688
7796,175,155,0.624685883522034
7797,175,156,10.0764214992523
7798,175,163,0.840589970350266
7799,175,164,0.324507147073746
7800,175,166,213.175307273865
7801,175,167,394.176036059856
7802,175,168,8.3753776550293
7803,175,169,46.3144671022892
7804,175,170,34.9428378045559
7805,175,172,2.48651936650276
7806,175,173,5.25430577993393
7807,175,174,430.204978197813
7808,176,13,1.61435148119926
7809,176,15,0.861164033412933
7810,176,17,0.367374122142792
7811,176,18,2.63474997878075
7812,176,19,2.07131144404411
7813,176,28,0.431746363639832
7814,176,34,0.415312558412552
7815,176,35,0.96812105178833
7816,176,38,0.458602041006088
7817,176,39,0.787977010011673
7818,176,43,8.89874768257141
7819,176,44,1.2549774646759
7820,176,45,21.993626087904
7821,176,46,14.0609783530235
7822,176,48,26.6697236001492
7823,176,50,7.59295383095741
7824,176,56,1.04652416706085
7825,176,61,14.8224332630634
7826,176,62,9.25208899378777
7827,176,63,12.8020815253258
7828,176,64,0.350783348083496
7829,176,65,11.5991188585758
7830,176,66,2.91968187689781
7831,176,69,34.0192999243736
7832,176,70,2.0580520927906
7833,176,71,0.678762227296829
7834,176,72,0.333400517702103
7835,176,73,0.779804229736328
7836,176,75,0.678492963314056
7837,176,76,13.7472220957279
7838,176,77,0.755302309989929
7839,176,88,7.06675174832344
7840,176,89,14.7637619376183
7841,176,90,44.477152556181
7842,176,91,72.4130081832409
7843,176,95,10.392805814743
7844,176,101,1.54484432935715
7845,176,103,0.443963974714279
7846,176,105,1.10792005062103
7847,176,113,1.11488342285156
7848,176,114,0.521229088306427
7849,176,115,1.33882734179497
7850,176,118,0.800820797681808
7851,176,119,13.8404217362404
7852,176,120,0.750656843185425
7853,176,121,11.2352162897587
7854,176,122,1.95156538486481
7855,176,123,0.995650708675385
7856,176,124,1.04781502485275
7857,176,125,0.354790210723877
7858,176,127,1.33580434322357
7859,176,129,4.66676604747772
7860,176,130,1.70501536130905
7861,176,131,1.87165695428848
7862,176,132,6.2192610502243
7863,176,133,7.25020101666451
7864,176,134,10.3952878713608
7865,176,136,1.7629921734333
7866,176,137,1.55234071612358
7867,176,138,0.365668833255768
7868,176,139,0.663294434547424
7869,176,140,3.71610343456268
7870,176,141,4.44270035624504
7871,176,142,33.7849916815758
7872,176,143,1.71647474169731
7873,176,144,77.0966790616512
7874,176,145,0.785443097352982
7875,176,146,1.70801994204521
7876,176,147,12.6144265830517
7877,176,150,5.02599361538887
7878,176,151,39.0910997390747
7879,176,152,14.2531962096691
7880,176,153,233.071716159582
7881,176,154,961.017700493336
7882,176,155,0.946475505828857
7883,176,156,1.06516754627228
7884,176,157,1.37511348724365
7885,176,158,0.283837109804153
7886,176,159,0.318640321493149
7887,176,160,0.946976244449615
7888,176,161,2.03325042128563
7889,176,163,2.13618364930153
7890,176,165,0.276115030050278
7891,176,166,3.94916215538979
7892,176,167,0.32939687371254
7893,176,168,132.191518485546
7894,176,169,127.444535732269
7895,176,170,563.779761821032
7896,176,171,3.57851496338844
7897,176,172,11.2829171717167
7898,176,173,8.72623243927956
7899,176,174,15.0366149544716
7900,176,175,25.8743351101875
7901,177,7,0.807237505912781
7902,177,13,21.6042484641075
7903,177,14,0.335541039705276
7904,177,16,7.21393784880638
7905,177,18,38.6323918402195
7906,177,19,20.1342925727367
7907,177,20,2.42925763130188
7908,177,22,0.57498836517334
7909,177,24,2.38393568992615
7910,177,25,1.36980080604553
7911,177,27,1.98689413070679
7912,177,28,18.898623585701
7913,177,32,1.3994722366333
7914,177,33,0.36073637008667
7915,177,37,0.502384781837463
7916,177,38,2.43752998113632
7917,177,39,55.235239893198
7918,177,40,0.443459033966064
7919,177,41,1.91991251707077
7920,177,42,2.53012877702713
7921,177,43,12.9037779569626
7922,177,44,10.2233830988407
7923,177,45,36.3775874972343
7924,177,46,179.936757564545
7925,177,47,1.4675700366497
7926,177,48,3.79652461409569
7927,177,50,1.02877557277679
7928,177,58,1.43370848894119
7929,177,61,35.3804138600826
7930,177,62,3.91514763236046
7931,177,63,2.21538054943085
7932,177,64,2.08168172836304
7933,177,65,28.1500642597675
7934,177,66,9.8315255343914
7935,177,67,0.293035894632339
7936,177,68,0.880318582057953
7937,177,69,29.3711569905281
7938,177,70,0.745672583580017
7939,177,71,0.590968579053879
7940,177,72,0.466279417276382
7941,177,73,4.687395632267
7942,177,74,1.12415015697479
7943,177,75,1.36089214682579
7944,177,76,10.5845528244972
7945,177,79,3.51946166157722
7946,177,82,1.13623547554016
7947,177,84,0.248284041881561
7948,177,85,0.263437807559967
7949,177,86,0.391749709844589
7950,177,89,1.42014437913895
7951,177,90,7.72005596756935
7952,177,91,71.7242631316185
7953,177,95,7.05970191955566
7954,177,96,0.614794373512268
7955,177,97,0.682418942451477
7956,177,102,0.416963666677475
7957,177,103,2.79286813735962
7958,177,106,10.1586629748344
7959,177,107,4.69635426998138
7960,177,110,0.375465393066406
7961,177,111,2.40902292728424
7962,177,112,4.74228060245514
7963,177,113,4.62848752737045
7964,177,114,0.521027624607086
7965,177,115,31.5543658733368
7966,177,116,11.1352147459984
7967,177,117,3.19287496805191
7968,177,118,11.6623379588127
7969,177,119,167.182893663645
7970,177,120,24.8263884782791
7971,177,121,131.607105642557
7972,177,123,8.27459308505058
7973,177,124,13.4028712511063
7974,177,127,3.8092246055603
7975,177,129,6.77351823449135
7976,177,131,17.5911834836006
7977,177,132,26.3490577340126
7978,177,133,24.8818387389183
7979,177,134,48.8309132456779
7980,177,136,7.97176575660706
7981,177,137,25.5821298360825
7982,177,139,2.94191542267799
7983,177,140,3.47818398475647
7984,177,141,20.605441570282
7985,177,142,556.710740208626
7986,177,143,4.73662066459656
7987,177,144,616.43986260891
7988,177,145,0.894758135080338
7989,177,146,1.311110496521
7990,177,147,37.7485124468803
7991,177,148,17.3357607126236
7992,177,150,0.352464348077774
7993,177,151,152.358224838972
7994,177,152,10.0773193836212
7995,177,153,11.082493275404
7996,177,154,71.5352631509304
7997,177,155,0.503375947475433
7998,177,156,2.82021754980087
7999,177,157,1.94139742851257
8000,177,159,1.98413556814194
8001,177,162,0.383695930242538
8002,177,163,5.41101920604706
8003,177,164,1.17773234844208
8004,177,165,1.73038405179977
8005,177,166,52.8648137748241
8006,177,167,6.04272532463074
8007,177,168,732.454557329416
8008,177,169,777.872486501932
8009,177,170,636.535617679358
8010,177,171,4.04928949475288
8011,177,172,13.532726585865
8012,177,173,7.3264747262001
8013,177,174,73.5424692034721
8014,177,175,36.2248919904232
8015,177,176,408.881324917078
8016,178,0,0.402498036623001
8017,178,6,0.445328891277313
8018,178,12,1.9417142868042
8019,178,33,1.24552920460701
8020,178,46,3.27379727363586
8021,178,48,3.45974135398865
8022,178,50,0.481927901506424
8023,178,52,0.8470099568367
8024,178,61,0.353523969650269
8025,178,62,5.51022318005562
8026,178,70,3.50381192564964
8027,178,71,9.12350904941559
8028,178,75,0.31607660651207
8029,178,77,0.304750591516495
8030,178,80,6.1388041973114
8031,178,81,65.4577108025551
8032,178,82,8.61974275112152
8033,178,88,42.8760278522968
8034,178,89,0.847641617059708
8035,178,90,0.411945849657059
8036,178,91,0.634860575199127
8037,178,94,3.61197429895401
8038,178,99,0.59357351064682
8039,178,101,35.1032654047012
8040,178,102,10.7995702326298
8041,178,103,1.79565241932869
8042,178,104,1.562454611063
8043,178,105,5.08039399981499
8044,178,106,1.93625950813293
8045,178,107,3.95375716686249
8046,178,108,1.94588288664818
8047,178,110,6.03107517957687
8048,178,111,0.420829296112061
8049,178,112,0.648520022630692
8050,178,113,4.1014466136694
8051,178,114,0.385210007429123
8052,178,117,0.527855813503265
8053,178,118,0.386690318584442
8054,178,119,1.14793920516968
8055,178,120,0.910513877868652
8056,178,121,1.80627125501633
8057,178,123,1.15847373008728
8058,178,125,0.574691921472549
8059,178,126,1.20947557687759
8060,178,127,8.63294649124146
8061,178,129,1.08565762639046
8062,178,130,3.6705667078495
8063,178,131,1.67375981807709
8064,178,132,0.909731671214104
8065,178,133,1.9619260430336
8066,178,134,5.78011631965637
8067,178,135,0.317522644996643
8068,178,137,1.22558188438416
8069,178,138,0.51079249382019
8070,178,141,0.732146799564362
8071,178,142,0.411246746778488
8072,178,143,6.5310380756855
8073,178,144,0.358592301607132
8074,178,145,49.2582863867283
8075,178,146,4.81103885173798
8076,178,147,42.2704308629036
8077,178,151,3.78967446088791
8078,178,152,1.21931612491608
8079,178,153,183.162434071302
8080,178,154,21.1783647239208
8081,178,155,29.5669794380665
8082,178,156,14.628235667944
